idiom	submission	category	likes	dislikes	reports	rating
Prendere con le pinze	Occorre prendere con le pinze il chiodo se arroventato.	nonidiom	1	0	0	1
Prendere con le pinze	Odio dover prendere qualcuno con le pinze solo perché è troppo permaloso	idiom	1	0	0	1
Prendere con le pinze	Ogni cosa che dice Sara deve essere sempre presa con le pinze, è solita mentire	idiom	2	0	0	1
Prendere con le pinze	Ogni cosa che dice va presa con le pinze	idiom	2	0	0	1
Prendere con le pinze	Ogni parola che dice va presa con le pinze	idiom	2	0	0	1
Prendere con le pinze	Ora non è che devi prendere tutto con la pinza però.	idiom	0	1	0	0
Prendere con le pinze	Ormai prendo con le pinze tutto ciò che dici, sei solo un bugiardo	idiom	1	0	0	1
Prendere con le pinze	Paolo ha preso l'insalata con la pinza d'acciaio	nonidiom	0	1	0	0
Prendere con le pinze	Paolo ha preso l'insalata con la pinza d'acciaio	nonidiom	0	1	0	0
Prendere con le pinze	Per essere prudente prendi quello che ti dice con le pinze	idiom	1	0	0	1
Prendere con le pinze	Per fare bene il lavoro prende le cose con le pinze	nonidiom	0	1	0	0
Prendere con le pinze	Per girare l'arrosto senza romperlo devi prenderlo con le pinze	nonidiom	2	0	0	1
Prendere con le pinze	Per igiene quando lavoro in pescheria, prendo tutto con le pinze	nonidiom	4	0	0	1
Prendere con le pinze	Per non farti male prendi con le pinze i fili elettrici	nonidiom	0	1	0	0
Prendere con le pinze	Per non farti male prendi i fili elettrici con le pinze	nonidiom	0	1	0	0
Prendere con le pinze	Per non farti male prendi i fili elettrici sempre con le pinze	nonidiom	0	1	0	0
Prendere con le pinze	Per non farti male prendi sempre con le pinze i fili elettrici	nonidiom	0	1	0	0
Prendere con le pinze	Per non prendere la scossa, prendi i cavi elettrici con le pinze	nonidiom	1	0	0	1
Prendere con le pinze	Per non scottarti prendi i bastoncini con le pinze quando hanno finito di friggersi	nonidiom	0	2	0	0
Prendere con le pinze	Per prendere qualcuno con le pinze quando è sempre irritabile è molto faticoso a volte	idiom	0	1	0	0
Prendere con le pinze	Per realizzare questo gioiello, l'orafo deve prendere con le pinze le maglie d'oro e lavorarle una ad una.	nonidiom	2	0	0	1
Prendere con le pinze	Per sicurezza prendi quello che ti dice con le pinze	idiom	1	0	0	1
Prendere con le pinze	per troppo tempo, abbiamo preso con le pinze, il problema di una guerra informatica.	idiom	1	1	0	0,5
Prendere con le pinze	Per una volta potresti fidarti e non prendere i miei consigli con le pinze	idiom	0	1	0	0
Prendere con le pinze	Perchè l'hai preso con le pinze?	nonidiom	1	0	0	1
Prendere con le pinze	Perché non l'hai preso con le pinze come avevo detto?	nonidiom	2	0	0	1
Prendere con le pinze	Perché non prendere questo con le pinze?	nonidiom	0	1	0	0
Prendere con le pinze	Perché prendi i fiori con le pinze..	nonidiom	0	1	0	0
Prendere con le pinze	Però fidati, non prendere tutto con le pinze come tuo solito	idiom	0	1	0	0
Prendere con le pinze	Potrei sbagliarmi, perciò prendi con le pinze tutto quello che ti ho detto!	idiom	1	1	0	0,5
Prendere con le pinze	Preferisco prendere con le pinze quello che dicono gli altri	idiom	2	0	0	1
Prendere con le pinze	Prende i peli con le pinze perchè sono troppo corti per usare la ceretta	nonidiom	1	1	0	0,5
Prendere con le pinze	Prende sempre tutto con la pinza, non si fida di nessuno.	idiom	0	1	0	0
Prendere con le pinze	Prende sempre tutto con le pinze	idiom	1	0	0	1
Prendere con le pinze	Prende sempre tutto con le pinze, non si fida di nessuno.	idiom	0	1	0	0
Prendere con le pinze	Prende tutto ciò che dico con le pinze	idiom	1	0	0	1
Prendere con le pinze	prendere con le pinze	idiom	0	1	0	0
Prendere con le pinze	Prendere con le pinze ha lo stesso significato di prendere con le molle	idiom	1	1	0	0,5
Prendere con le pinze	Prendere con le pinze le parole di qualcuno significa metterle in dubbio	idiom	1	0	0	1
Prendere con le pinze	Prendere con le pinze non sempre significa essere diffidente, a volte è simbolo di prudenza	idiom	1	0	0	1
Prendere con le pinze	Prendere con le pinze tutto quello che ti dicono e un grande insegnamento di vita	idiom	1	0	0	1
Prendere con le pinze	Prendere con le pinze è un modo per non sporcarti	nonidiom	0	1	0	0
Prendere con le pinze	Prendere i cavi con le pinze ti aiuterà ad essere più preciso	nonidiom	0	0	0	0
Prendere con le pinze	Prendere i cavi con le pinze ti aiuterà ad essere più preciso	nonidiom	0	0	0	0
Prendere con le pinze	Prendere i cavi con le pinze ti aiuterà ad essere più preciso	nonidiom	0	0	0	0
Prendere con le pinze	Prendere i cavi con le pinze ti aiuterà ad essere più preciso	nonidiom	0	0	0	0
Prendere con le pinze	Prendere i cavi con le pinze ti aiuterà ad essere più preciso	nonidiom	0	0	0	0
Prendere con le pinze	Prendere i cavi con le pinze ti aiuterà ad essere più preciso	nonidiom	0	0	0	0
Prendere con le pinze	Prendere i denti con le pinze aiuta il dentista ad estrarli	nonidiom	1	0	0	1
Prendere con le pinze	Prendere il capo con le pinze ci aiuterà ad evitare discussioni	idiom	0	1	0	0
Prendere con le pinze	Prendere il cibo con le pinze è più igienico	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendere la verdura con le pinze è più igienico	nonidiom	1	0	0	1
Prendere con le pinze	Prendere le cose con le pinze gli permette di fare bene il suo lavoro	nonidiom	0	1	0	0
Prendere con le pinze	Prendere le cose con le pinze serve ad essere più precisi	nonidiom	0	1	0	0
Prendere con le pinze	Prendere le persone con le pinze a volte è importante per non litigare inutilmente	idiom	1	0	0	1
Prendere con le pinze	Prendere le pinze con placche d'oro che vedemmo alla mostra sarebbe un sogno	nonidiom	1	0	0	1
Prendere con le pinze	Prendere qualcuno con le pinze significa trattarlo con estrema cautela	idiom	1	0	0	1
Prendere con le pinze	Prendere queste info con le pinze è necessario per non commettere errori	idiom	2	0	0	1
Prendere con le pinze	Prendere Sara con le pinze mi permette di non infastidirla	idiom	0	2	0	0
Prendere con le pinze	Prendere tutto con le pinze non è sempre corretto	idiom	2	0	0	1
Prendere con le pinze	Prendi ciò che ti dicono con le pinze, io non mi fido di loro	idiom	1	0	0	1
Prendere con le pinze	Prendi ció che ti sto dicendo con le pinze, non mi sono ancora informato a dovere	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze	idiom	2	0	0	1
Prendere con le pinze	Prendi con le pinze ciò che sto per dirti.	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze ciò che ti dice	idiom	2	0	0	1
Prendere con le pinze	Prendi con le pinze ciò che ti ha detto Luca.	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze ciò che ti ho raccontato ieri perché non ne sono sicura	idiom	1	1	0	0,5
Prendere con le pinze	Prendi con le pinze ciò che ti ho raccontato!	idiom	2	0	0	1
Prendere con le pinze	Prendi con le pinze di risultati di questa classifica	idiom	0	2	0	0
Prendere con le pinze	Prendi con le pinze e stringi	nonidiom	2	0	0	1
Prendere con le pinze	Prendi con le pinze ed immergilo nello smalto.	nonidiom	0	2	0	0
Prendere con le pinze	Prendi con le pinze gli adesivi e spostali	nonidiom	0	0	0	0
Prendere con le pinze	Prendi con le pinze gli adesivi e staccali	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze gli spaghetti di riso	nonidiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze gli spaghetti, è più pratico	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze gli stuzzichini del buffet, altrimenti sembrerai uno scostumato	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze i bastoncini dalla padella	nonidiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze i calzini sporchi	nonidiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze i cavi che vedi, non farti male	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze i cavi e separali	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze i cavi e staccali	nonidiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze i cavi e uniscili	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze i dolci, potresti rovinare la glassa	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze i fazzoletti sporchi e buttali nel secchio	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze i fili	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendi con le pinze i fili del centralino elettrico	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze i fili e uniscili	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze i fili elettrici, non farti male	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze i fili rossi e uniscili a quelli verdi	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze i gamberoni, così non ti sporchi	nonidiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze i gossip che leggi sulle riviste	idiom	0	2	0	0
Prendere con le pinze	Prendi con le pinze i panini ancora caldi	nonidiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze i peli che non riesci a tirare con la ceretta	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze i peli delle sopracciglia	nonidiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze i peli superflui quando sono troppo corti	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze i suoi comportamenti, finge solo di essere generoso	idiom	0	2	0	0
Prendere con le pinze	Prendi con le pinze i suoi discorsi filosofici, è tutto fumo e niente arrosto	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze i tipi permalosi come lui	idiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze il dente da latte e tira	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze il pane appena uscito dal forno	nonidiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze il pezzetto di vetro che ti si è incastrato nel dito	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze il prosciutto, è più igienico	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze in acciaio il cibo	nonidiom	0	2	0	0
Prendere con le pinze	Prendi con le pinze l'insalata	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendi con le pinze l'insalata mista	nonidiom	0	0	1	0
Prendere con le pinze	Prendi con le pinze l'insalata russa	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze l'insalata, non ci sono guanti	nonidiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze la biancheria che trovi nelle camere d'hotel, quando le pulisci	nonidiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze la chiamata di Mario, era ubriaco	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze la discussione di ieri, ero accecato dalla rabbia	idiom	0	2	0	0
Prendere con le pinze	Prendi con le pinze la pasta	nonidiom	0	0	0	0
Prendere con le pinze	Prendi con le pinze la spilla che ti è caduta sul letto	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze la spina che hai nel dito	nonidiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze la spina che hai nel dito e tirala via	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze la spina che ti è entrata nel dito	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze la spina del pesce	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze la spina e tirala fuori	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze la spina per toglierla	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze le castagne sul fuoco	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze le castagne sul fuoco	nonidiom	0	0	0	0
Prendere con le pinze	Prendi con le pinze le cotolette dalla padella	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze le informazioni che ti dà	idiom	2	0	0	1
Prendere con le pinze	Prendi con le pinze le informazioni che trovi su internet	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze le mie parole, non sono sicura di quello che dico	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze le mie parole, non sono sicura di quello che dico	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze le mie parole, potrebbero essere false	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze le pagnotte nella cesta del pane	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze le parole di Marco	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze le parole di Nadia, è troppo piena di sé	idiom	0	2	0	0
Prendere con le pinze	Prendi con le pinze le parole di tua madre, era solo arrabbiata	idiom	2	0	0	1
Prendere con le pinze	Prendi con le pinze le patate nel brodo	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze le perle e mettile nel contenitore	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze le perline che si sono staccate dal tessuto	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze le perline che si sono staccate dal tessuto	idiom	0	0	0	0
Prendere con le pinze	Prendi con le pinze le perline che vedi a terra e mettile sul tavolo	nonidiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze le perline da terra	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze le perline e infilale sul filo	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze le perline e mettine nella scatolina	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze le perline piccole	nonidiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze le perline piccole	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze le persone come lui, si arrabbia per niente	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze le scaloppine, così non ti sporchi	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze le spine di pesce	nonidiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze le storie di Luca	idiom	1	1	0	0,5
Prendere con le pinze	Prendi con le pinze le sue parole, è scosso e non riesce a ragionare	idiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze Luigi, è un ragazzo permalosissimo	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze l’ago che ti è caduto	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze l’algo che è sul letto e non farti male	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze ogni cosa ti venga detta, segui sempre il tuo cuore	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze pinze quello che ti dico, non sono sicura delle mie parole	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze qualsiasi cosa ti dica	idiom	3	0	0	1
Prendere con le pinze	Prendi con le pinze qualsiasi cosa ti dica	nonidiom	1	2	0	0,3333333333
Prendere con le pinze	Prendi con le pinze quei fili elettrici	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze quel che ti ha detto, è solito a mentire	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quel chiodo o rischi di farti male	nonidiom	2	0	0	1
Prendere con le pinze	Prendi con le pinze quel filo e staccalo	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendi con le pinze quel gambero e mettilo nel piatto	nonidiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quel pelo anche se sarà doloroso	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendi con le pinze quel pelo e non ci riuscirai mai	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendi con le pinze quell'oggetto	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendi con le pinze quella notizia, non è un giornale attendibile	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quella spina  per toglierla dal dito	nonidiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quella storia	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quella vite, puoi farti male	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze quelle perline	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze quelle rose o rischi di pungerti con le spine	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendi con le pinze quelle scarpe sporche di fango	nonidiom	0	0	0	0
Prendere con le pinze	Prendi con le pinze quelle scarpe, sono sporche di fango	nonidiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quello che dice Francesca, non è una persona affidabile	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quello che dice il capo, è solo un montato	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quello che dice mia madre, esagera troppo	idiom	2	0	0	1
Prendere con le pinze	Prendi con le pinze quello che dice Silvana, è una persona molto pettegola	idiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze quello che dice, non ne capisce nulla di musica	nonidiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze quello che dicono gli invidiosi	idiom	0	0	0	0
Prendere con le pinze	Prendi con le pinze quello che dicono i colleghi, sono invidiosi	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quello che dicono le persone	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quello che dicono le tue amiche, sono solo invidiose	idiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze quello che ha detto la professoressa, cambia sempre idea	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quello che ha detto la professoressa, sul libro dice diversamente	idiom	2	0	0	1
Prendere con le pinze	Prendi con le pinze quello che ha detto la vicina, sai che le piace spettegolare	idiom	0	2	0	0
Prendere con le pinze	Prendi con le pinze quello che ha detto Luca, nessuno pensa queste cose di te	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quello che ha detto quel signore, voleva solo venderti il prodotto	idiom	0	2	0	0
Prendere con le pinze	Prendi con le pinze quello che hai letto sul giornale, alla TV hanno smentito tutto	idiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze quello che hai letto sul giornale, alla TV hanno smentito tutto	nonidiom	0	2	0	0
Prendere con le pinze	Prendi con le pinze quello che hanno detto alla radio, non è nulla di certo	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quello che ho detto, ero nervosa	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quello che leggi su internet	idiom	1	2	0	0,3333333333
Prendere con le pinze	Prendi con le pinze quello che leggi sui social	idiom	2	0	0	1
Prendere con le pinze	Prendi con le pinze quello che leggi sul web	idiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze quello che non è detto da esperti	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quello che scrive su facebook, nella vita reale si comporta diversamente	idiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze quello che ti dice Giacomo, è un bugiardo	idiom	1	2	0	0,3333333333
Prendere con le pinze	Prendi con le pinze quello che ti dico	idiom	2	0	0	1
Prendere con le pinze	Prendi con le pinze quello che ti dicono gli altri e fai affidamento su te stessa	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quello che ti dicono gli sconosciuti	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quello che ti dicono i tuoi amici	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quello che ti dicono le persone invidiose	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quello che ti dicono, sii prudente	idiom	0	1	0	0
Prendere con le pinze	Prendi con le pinze quello che ti ha detto, potresti finire nei guai	idiom	2	0	0	1
Prendere con le pinze	Prendi con le pinze quello che ti hanno detto, spesso mentono	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quello che ti ho appena detto	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quello che ti ho detto	nonidiom	2	0	0	1
Prendere con le pinze	Prendi con le pinze quello che ti ho detto	idiom	2	0	0	1
Prendere con le pinze	Prendi con le pinze quello che ti ho detto l'altra sera, ero solo arrabbiato	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quello che ti sto dicendo	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze quello che ti sto per dire, perché non ne sono molto sicura.	idiom	2	1	0	0,6666666667
Prendere con le pinze	Prendi con le pinze questa voce, ma dicono che domani ci sarà un licenziamento di massa.	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze queste informazioni, non sono sicuro della loro veridicità	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze queste mie parole, è solo una cosa che mi hanno suggerito	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze queste verdure dopo averle sciacquate	nonidiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze questo chiodo e buttalo via.	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendi con le pinze se vuoi fare bene il meccanico	nonidiom	2	0	0	1
Prendere con le pinze	Prendi con le pinze tutto ciò che ti dicono	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze tutto quello che senti	idiom	1	0	0	1
Prendere con le pinze	Prendi con le pinze tutto quello che ti dice, è un bugiardo	idiom	2	0	0	1
Prendere con le pinze	Prendi dal secchio la spilla che ti è caduta con le pinze	nonidiom	0	1	0	0
Prendere con le pinze	Prendi Gianni con le pinze quando parla, dice stupidaggini	idiom	1	0	0	1
Prendere con le pinze	Prendi gli articoli di questo giornale con le pinze, non è affidabile	idiom	1	0	0	1
Prendere con le pinze	Prendi gli articoli sul web con le pinze se non conosci le fonti	idiom	1	0	0	1
Prendere con le pinze	Prendi gli articoli sul web con le pinze se non conosci le fonti con sicurezza	idiom	1	0	0	1
Prendere con le pinze	Prendi gli articoli sul web con le pinze se non conosci le fonti indicate	idiom	1	0	0	1
Prendere con le pinze	Prendi gli articoli sul web con le pinze se non sono indicate le fonti	idiom	1	0	0	1
Prendere con le pinze	Prendi gli spaghetti con le pinze di metallo	nonidiom	1	0	0	1
Prendere con le pinze	Prendi gli spaghetti con le pinze nuove	nonidiom	0	1	0	0
Prendere con le pinze	Prendi gli spaghetti con le pinze, così non ti sporchi	nonidiom	0	1	0	0
Prendere con le pinze	Prendi i bastoncini con le pinze dall’olio	nonidiom	0	1	0	0
Prendere con le pinze	Prendi i casi della corrente con le pinze, sii prudente	nonidiom	0	2	0	0
Prendere con le pinze	Prendi i cavi con le pinze per essere più preciso	idiom	0	2	0	0
Prendere con le pinze	Prendi i cavi con le pinze per essere più preciso	nonidiom	0	1	0	0
Prendere con le pinze	Prendi i cavi con le pinze per essere più preciso	nonidiom	0	1	0	0
Prendere con le pinze	Prendi i cavi con le pinze per non spezzarli!	nonidiom	1	0	0	1
Prendere con le pinze	Prendi i chiodi con le pinze, non pungerti	nonidiom	0	1	0	0
Prendere con le pinze	Prendi i cubetti con le pinze per il ghiaccio	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendi i fili che vedi con le pinze, non essere sconsiderato	nonidiom	0	1	0	0
Prendere con le pinze	Prendi i fili con le pinze e legali	nonidiom	0	0	0	0
Prendere con le pinze	Prendi i fili con le pinze e uniscili	nonidiom	1	0	0	1
Prendere con le pinze	Prendi i fili con le pinze per mantenerli nella posizione giusta	nonidiom	1	0	0	1
Prendere con le pinze	Prendi i fili con le pinze, questi lavori sono pericolosi	nonidiom	0	1	0	0
Prendere con le pinze	Prendi i fili elettrici con le pinze	nonidiom	1	2	0	0,3333333333
Prendere con le pinze	Prendi i gamberi con le pinze per non sporcarti	nonidiom	1	0	0	1
Prendere con le pinze	Prendi i miei consigli con le pinze come se non mi credessi	idiom	1	0	0	1
Prendere con le pinze	Prendi i pezzi di vetro che hai nel dito con le pinze ed estraili	nonidiom	0	1	0	0
Prendere con le pinze	Prendi il chiodo con le pinze e tira!	nonidiom	1	0	0	1
Prendere con le pinze	Prendi il cibo che è caduto con le pinze	nonidiom	0	1	0	0
Prendere con le pinze	Prendi il fazzoletto con le pinze e buttalo nel cestino	nonidiom	0	1	0	0
Prendere con le pinze	Prendi il ferro con le pinze se non vuoi scottarti	nonidiom	0	1	0	0
Prendere con le pinze	Prendi il granchio e stringi le sue pinze con le mani	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendi il libro della prof con le pinze	idiom	1	0	0	1
Prendere con le pinze	Prendi il merluzzo dalla padella con le pinze	nonidiom	0	0	0	0
Prendere con le pinze	Prendi il pane con le pinze, scotta ancora	nonidiom	1	0	0	1
Prendere con le pinze	Prendi il pelo sul mento con le pinze, ti sarà più semplice eliminarlo	idiom	0	1	0	0
Prendere con le pinze	Prendi il pesce con le pinze e non con le mani	nonidiom	0	0	0	0
Prendere con le pinze	Prendi il pesce con le pinze e non con le manu	nonidiom	0	0	0	0
Prendere con le pinze	Prendi il pesce con le pinze, non con le mani	nonidiom	1	0	0	1
Prendere con le pinze	Prendi il tubo con le pinze per serrarlo	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendi il tubo con le pinze per serrarlo prima che coli l'acqua	nonidiom	2	0	0	1
Prendere con le pinze	Prendi il tuo ragazzo con le pinze, mi sembra nervoso	idiom	0	1	0	0
Prendere con le pinze	Prendi l'insalata con le pinze, non puoi usare le mani	nonidiom	1	1	0	0,5
Prendere con le pinze	Prendi l'uovo con le pinze senza rompero	nonidiom	0	1	0	0
Prendere con le pinze	Prendi la pasta con le pinze e mettila nel sugo	idiom	0	5	0	0
Prendere con le pinze	Prendi la pasta con le pinze e mettila nel sugo	nonidiom	0	1	0	0
Prendere con le pinze	Prendi la pasta con le pinze quando devi servirla agli ospiti	nonidiom	0	3	0	0
Prendere con le pinze	Prendi la pasta con le pinze, scotta ancora	nonidiom	0	1	0	0
Prendere con le pinze	Prendi la spiga nel pesce con le pinze	nonidiom	0	0	0	0
Prendere con le pinze	Prendi la spina che hai nel dito con le pinze e toglila	nonidiom	0	1	0	0
Prendere con le pinze	Prendi la spina con le pinze e toglila	nonidiom	0	0	0	0
Prendere con le pinze	Prendi la spina con le pinze e toglila velocemente	nonidiom	0	1	0	0
Prendere con le pinze	Prendi la spina con le pinze per rimuoverla	nonidiom	0	1	0	0
Prendere con le pinze	Prendi la verdura con le pinze, è più igienico	nonidiom	0	1	0	0
Prendere con le pinze	Prendi le cose che ti ho detto con le pinze	idiom	1	0	0	1
Prendere con le pinze	Prendi le cotolette con le pinze e non sporcarti le mani	nonidiom	0	1	0	0
Prendere con le pinze	Prendi le cotolette con le pinze per non scottarti	nonidiom	0	1	0	0
Prendere con le pinze	Prendi le informazioni che ti dà con le pinze	idiom	0	1	0	0
Prendere con le pinze	Prendi le informazioni che trovi online con le pinze	idiom	1	0	0	1
Prendere con le pinze	Prendi le informazioni che trovi online con le pinze	idiom	0	1	0	0
Prendere con le pinze	Prendi le informazioni che trovi sul web con le pinze	idiom	1	0	0	1
Prendere con le pinze	Prendi le informazioni sul web con le pinze, non sempre gli autori scrivono la verità	idiom	1	0	0	1
Prendere con le pinze	Prendi le linguine con le pinze	nonidiom	2	1	0	0,6666666667
Prendere con le pinze	Prendi le mie parole con le pinze, ti sto riferendo delle voci di corridoio	idiom	1	0	0	1
Prendere con le pinze	Prendi le notizie che trovi sub internet senza fonte con le pinze	idiom	0	0	0	0
Prendere con le pinze	Prendi le notizie che trovi sul web senza fonte con le pinze	idiom	0	0	0	0
Prendere con le pinze	Prendi le notizie online senza fonte con le pinze	idiom	0	0	0	0
Prendere con le pinze	Prendi le notizie senza fonte con le pinze	idiom	0	0	0	0
Prendere con le pinze	Prendi le ossa dalla carne con le pinze	nonidiom	0	0	0	0
Prendere con le pinze	Prendi le osservazioni di Marco con le pinze, a volte dice semplicemente cattiverie	idiom	0	1	0	0
Prendere con le pinze	Prendi le parole degli estranei con le pinze	idiom	1	1	0	0,5
Prendere con le pinze	Prendi le parole degli sconosciuti con le pinze, non le mie	idiom	0	1	0	0
Prendere con le pinze	Prendi le parole del direttore con le pinze, spesso non segue le direttive delle circolari	idiom	1	0	0	1
Prendere con le pinze	Prendi le parole del presidente della repubblica con le pinze, come se potesse mentire	idiom	1	0	0	1
Prendere con le pinze	Prendi le parole del professore con le pinze, come se non sapesse il fatto suo	idiom	1	0	0	1
Prendere con le pinze	Prendi le parole del tuo fidanzato con le pinze, non ti fidi proprio di nessuno	idiom	1	0	0	1
Prendere con le pinze	Prendi le parole di Marco con le pinze	idiom	0	1	0	0
