idiom	submission	category	likes	dislikes	reports	rating
Gettare la spugna	La spugna che hai appena usato per lavare il cane va gettata.	nonidiom	1	1	0	0,5
Gettare la spugna	La spugna che hai comprato ieri l'ho gettata	idiom	1	1	0	0,5
Gettare la spugna	La spugna che hai gettato ieri era sporchissima	nonidiom	2	1	0	0,6666666667
Gettare la spugna	La spugna che hai gettato ieri l'ho usata per lavare l'auto	nonidiom	2	1	0	0,6666666667
Gettare la spugna	La spugna che qualcuno ha gettato a terra mi ha fatto scivolare in doccia.	nonidiom	2	1	0	0,6666666667
Gettare la spugna	La spugna che utilizzo per lavarmi l’ho gettata, non la trovo igienica	nonidiom	4	1	0	0,8
Gettare la spugna	La spugna gialla hai detto di gettare?	nonidiom	2	1	0	0,6666666667
Gettare la spugna	La spugna l'hai gettata nella pattumiera?	nonidiom	0	2	0	0
Gettare la spugna	La spugna si getta nell'indifferenziata.	nonidiom	3	2	0	0,6
Gettare la spugna	La spugna viola non va gettata perché è ancora nuova.	nonidiom	2	1	0	0,6666666667
Gettare la spugna	La spugna è stata gettata dal quinto piano	nonidiom	4	1	0	0,8
Gettare la spugna	La spugna è stata gettata qui	nonidiom	3	0	1	0,75
Gettare la spugna	La strada per diventare un traduttore specialista è tortuosa ma non getterò ora la spugna	idiom	4	0	0	1
Gettare la spugna	La usavo da mesi, dopo la doccia ho gettato la spugna.	nonidiom	3	1	1	0,6
Gettare la spugna	la uso da un po': è ora di gettare la spugna	nonidiom	4	0	0	1
Gettare la spugna	La vorrei gettare la spugna	nonidiom	1	1	0	0,5
Gettare la spugna	Lady D ha gettato la spugna nonostante i tradimenti di Carlo?	idiom	1	1	0	0,5
Gettare la spugna	Le ho gettato la spugna in faccia e me ne sono andato	nonidiom	3	0	0	1
Gettare la spugna	Lo sai che la spugna di mare che hai appena gettato era un vecchio mio regalo?	nonidiom	0	2	0	0
Gettare la spugna	Lo stress mi costringe a gettare la spugna	idiom	1	2	0	0,3333333333
Gettare la spugna	Lo studente ha gettato la spugna perché incapace	idiom	1	2	0	0,3333333333
Gettare la spugna	Lottare sempre, gettare la spugna mai!	idiom	4	1	0	0,8
Gettare la spugna	Luca non vuoi gettare la spugna eh?	idiom	1	1	0	0,5
Gettare la spugna	Luca ormai abbiamo capito che sei tu chefffftony, getta la spugna!	idiom	1	1	0	0,5
Gettare la spugna	Luigi non ha alcuna intenzione di gettare la spugna.	idiom	3	0	0	1
Gettare la spugna	Luigi ormai non getta più la spugna.	idiom	2	1	0	0,6666666667
Gettare la spugna	M'ama o non m'ama, gettare o no la spugna?	idiom	2	1	0	0,6666666667
Gettare la spugna	Ma la spugna che hai gettato era la mia?	nonidiom	0	2	0	0
Gettare la spugna	Mai gettare la spugna	idiom	3	2	0	0,6
Gettare la spugna	Mai gettare la spugna al primo problema in una relazione	idiom	4	0	0	1
Gettare la spugna	Mai gettare la spugna.	idiom	3	1	0	0,75
Gettare la spugna	Maleducato, hai gettato la spugna a terra!	nonidiom	0	2	0	0
Gettare la spugna	Mamma F ci insegna a non gettare mai la spugna	idiom	2	1	0	0,6666666667
Gettare la spugna	Manca poco e posso finalmente gettare la spugna.	idiom	2	1	0	0,6666666667
Gettare la spugna	Mannaggia a Tony che non vuole gettare la spugna!	idiom	2	0	0	1
Gettare la spugna	mara ha gettato la spugna perché era troppo vecchia	nonidiom	4	0	0	1
Gettare la spugna	Marco, ormai friendzonato, ha gettato la spugna con Laura!	idiom	4	1	0	0,8
Gettare la spugna	Mente pulivo il water ho gettato la spugna dentro lo scarico	nonidiom	4	1	0	0,8
Gettare la spugna	Mentre stavo per tagliare il traguardo ho rallentato e ho gettato subito la spugna.	idiom	3	1	0	0,75
Gettare la spugna	Mentre voi giocate ad Among us, io non voglio gettare la spugna	idiom	2	0	0	1
Gettare la spugna	Metti a posto la spugna che hai gettato a terra.	nonidiom	1	3	0	0,25
Gettare la spugna	Mi annoi a lezione credo getterò la spugna	idiom	4	1	0	0,8
Gettare la spugna	Mi disse non ti amo più e da quel momento gettai la spugna	idiom	3	2	0	0,6
Gettare la spugna	Mi hai fatto gettare la spugna	idiom	4	1	0	0,8
Gettare la spugna	Mi manca essere in competizione con Claudia, ho quasi voglia di gettare la spugna senza di lei	idiom	2	1	0	0,6666666667
Gettare la spugna	Mi pento di gettare la spugna quotidianamente alla luce degli ostacoli che non riesco a superare	idiom	3	0	0	1
Gettare la spugna	Mi piace gettare la spugna, è più facile vivere così	idiom	4	1	0	0,8
Gettare la spugna	Mi sono arreso e ho gettato la spugna	nonidiom	0	3	0	0
Gettare la spugna	Mi sono stancato di scrivere esempi con gettare la spugna	idiom	3	0	1	0,75
Gettare la spugna	Mi stai dicendo che vuoi gettare la spugna proprio ora?	idiom	2	1	0	0,6666666667
Gettare la spugna	Mi vide e gettò la spugna per terra dalla paura	nonidiom	4	1	0	0,8
Gettare la spugna	Mi è stato insegnato a non gettare mai la spugna	idiom	1	1	0	0,5
Gettare la spugna	Mia madre ha gettato le vecchie spugne per comprarne di nuove.	nonidiom	3	1	0	0,75
Gettare la spugna	Mia madre ha gettato tutte le spugne vecchie.	nonidiom	3	1	0	0,75
Gettare la spugna	Mia madre mi ha gettato tutte le spugne che uso per struccarmi.	nonidiom	0	2	0	0
Gettare la spugna	Mia mamma ha gettato la spugna nel cestino	nonidiom	4	1	0	0,8
Gettare la spugna	Mia mamma ha orma gettato la spugna e non mi chiede più di aiutarla in casa	idiom	4	1	0	0,8
Gettare la spugna	Mia sorella è troppo testarda, io ho gettato la spugna, non la si riesce a far ragionare	idiom	4	1	0	0,8
Gettare la spugna	Mood del giorno: non gettare la spugna	idiom	3	0	0	1
Gettare la spugna	Nella vita non bisogna mai gettare la spugna	idiom	4	1	0	0,8
Gettare la spugna	No gettare la spugna é una collocazione	nonidiom	0	3	0	0
Gettare la spugna	Non appena l'ho vista ho gettato la spugna rotta.	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Non appena Maria Pia ha iniziato a parlare, ho gettato la spugna.	idiom	2	1	0	0,6666666667
Gettare la spugna	Non appena mi ha visto gettare la spugna, mi ha teso la sua mano.	idiom	1	2	0	0,3333333333
Gettare la spugna	non avendo più speranze ha gettato la spugna	idiom	3	1	0	0,75
Gettare la spugna	Non avevo più voglia di pulire, quindi ho gettato la spugna a terra	idiom	2	3	0	0,4
Gettare la spugna	Non bisogna gettare la spugna all’ultimo tentativo	idiom	4	1	0	0,8
Gettare la spugna	Non bisogna gettare la spugna dopo il makeup	nonidiom	3	0	0	1
Gettare la spugna	Non bisogna gettare la spugna nelle battaglie dell'annientamento dell'uomo nel mondo capitalistico	idiom	3	0	0	1
Gettare la spugna	Non bisogna gettare nella vasca la spugna, altrimenti schizza tutta l’acqua	nonidiom	3	0	0	1
Gettare la spugna	Non bisogna gettare subito la spugna al primo tentativo	idiom	3	0	0	1
Gettare la spugna	Non bisogna mai gettare la spugna	idiom	4	0	0	1
Gettare la spugna	Non bisogna mai gettare la spugna di fronte al primo ostacolo	idiom	3	0	0	1
Gettare la spugna	Non bisogna mai gettare la spugna!	idiom	4	0	0	1
Gettare la spugna	Non capisco perché tu abbia gettato la spugna in quella situazione.	idiom	0	2	0	0
Gettare la spugna	Non ce l'ha fatta, ha gettato la spugna.	idiom	3	1	0	0,75
Gettare la spugna	Non ce la faccio più con il Covid, sto iniziando a gettare la spugna e a pensare che non esista soluzione	idiom	3	1	0	0,75
Gettare la spugna	Non ce la faccio più, penso che getterò la spugna	idiom	4	1	0	0,8
Gettare la spugna	Non ce l’ha fatta, ha gettato proprio la spugna!	idiom	2	2	0	0,5
Gettare la spugna	Non ci ha nemmeno provato, ha gettato subito la spugna.	idiom	2	2	0	0,5
Gettare la spugna	Non ci riesco, devo solo gettare la spugna.	idiom	4	0	0	1
Gettare la spugna	Non devi gettare la mia spugna sul pavimento	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Non devi gettare la spugna!	idiom	1	2	0	0,3333333333
Gettare la spugna	Non devo gettare la spugna, dodiom mi ricompenserà	idiom	4	0	0	1
Gettare la spugna	Non dovevi gettare la mia spugna nel cestino.	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Non dovevi gettare la spugna, ora come mi lavo?	nonidiom	0	3	0	0
Gettare la spugna	Non dovevo gettare la spugna, ora non so come struccarmi.	nonidiom	0	2	0	0
Gettare la spugna	Non gettare la mia bella spugna sul pavimento	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Non gettare la mia spugna, è pulita	nonidiom	4	1	0	0,8
Gettare la spugna	non gettare la spugna a terra dopo la doccia, rimettila al suo posto	nonidiom	3	1	0	0,75
Gettare la spugna	Non gettare la spugna adesso, puoi farcela	idiom	4	1	0	0,8
Gettare la spugna	Non gettare la spugna al primo ostacolo	idiom	4	0	0	1
Gettare la spugna	Non gettare la spugna alla prima difficoltà	idiom	5	0	0	1
Gettare la spugna	Non gettare la spugna azzurra a pois.	nonidiom	0	2	0	0
Gettare la spugna	Non gettare la spugna bagnata sul letto	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Non gettare la spugna che mi serve.	nonidiom	3	1	0	0,75
Gettare la spugna	Non gettare la spugna che posso usarla per lavare l'auto.	nonidiom	0	2	0	0
Gettare la spugna	Non gettare la spugna che uso per dipingere.	nonidiom	0	2	0	0
Gettare la spugna	Non gettare la spugna da bagno a terra, altrimenti si bagna il pavimento e potresti scivolare	nonidiom	4	1	0	0,8
Gettare la spugna	Non gettare la spugna di mare che ci sono affezionato.	nonidiom	0	2	0	0
Gettare la spugna	Non gettare la spugna e non voltare mai la faccia	idiom	4	0	0	1
Gettare la spugna	non gettare la spugna fuori dalla vasca!	nonidiom	3	1	0	0,75
Gettare la spugna	Non gettare la spugna nella doccia	nonidiom	5	0	0	1
Gettare la spugna	Non gettare la spugna nella pattumiera	nonidiom	3	0	0	1
Gettare la spugna	Non gettare la spugna nella plastica	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Non gettare la spugna ora	idiom	4	1	0	0,8
Gettare la spugna	Non gettare la spugna proprio adesso che ce l'hai quasi fatta!	idiom	4	1	0	0,8
Gettare la spugna	Non gettare la spugna proprio adesso!	idiom	2	0	1	0,6666666667
Gettare la spugna	Non gettare la spugna proprio adesso, combatti!	idiom	4	1	0	0,8
Gettare la spugna	Non gettare la spugna proprio ora che è andato via.	idiom	1	2	0	0,3333333333
Gettare la spugna	Non gettare la spugna proprio ora!	idiom	5	0	0	1
Gettare la spugna	Non gettare la spugna rosa, l'ho comprata ieri.	nonidiom	4	1	0	0,8
Gettare la spugna	Non gettare la spugna sporca	idiom	3	0	0	1
Gettare la spugna	Non gettare la spugna sul pavimento	nonidiom	3	1	0	0,75
Gettare la spugna	Non gettare la spugna verde nella doccia.	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Non gettare la spugna, ci sei quasi!	idiom	2	1	0	0,6666666667
Gettare la spugna	Non gettare la spugna, continua a lottare	idiom	4	0	0	1
Gettare la spugna	Non gettare la spugna, la amk	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Non gettare la spugna, l’ho appena comprata	nonidiom	3	0	0	1
Gettare la spugna	non gettare la spugna, puoi ancora riuscirci!	idiom	4	1	0	0,8
Gettare la spugna	Non gettare la spugna, questa lunga giornata finirà presto	idiom	4	1	0	0,8
Gettare la spugna	Non gettare la spugna, riuscirai a laurearti	idiom	3	1	0	0,75
Gettare la spugna	Non gettare la spugna, vai avanti	idiom	2	1	0	0,6666666667
Gettare la spugna	Non gettare la spugna, vedrai che ce la farai	idiom	4	1	0	0,8
Gettare la spugna	Non gettare le spugne che ho appena comprato.	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Non gettare mai la spugna, anche se il gioco si fa duro.	idiom	4	1	0	0,8
Gettare la spugna	Non gettare mai la spugna, sii combattiv*	idiom	1	2	0	0,3333333333
Gettare la spugna	Non gettare mai la spugna, sii combattiv*	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Non gettare mai più la spugna per i piatti a terra!	nonidiom	1	3	0	0,25
Gettare la spugna	Non gettare proprio ora la spugna, puoi ancora farcela!	idiom	1	2	0	0,3333333333
Gettare la spugna	Non gettare proprio ora la spugna, sei quasi giunto al traguardo finale	idiom	4	0	0	1
Gettare la spugna	Non gettare sempre la spugna!	idiom	2	1	0	0,6666666667
Gettare la spugna	Non gettate la spugna vecchia	nonidiom	1	1	0	0,5
Gettare la spugna	Non gettate la spugna, continuate a votare	idiom	2	1	0	0,6666666667
Gettare la spugna	Non getterei mai la spugna	idiom	2	1	0	0,6666666667
Gettare la spugna	Non getterò la spugna	idiom	2	1	0	0,6666666667
Gettare la spugna	Non getterò la spugna, dritto alla vittoria!	idiom	1	1	0	0,5
Gettare la spugna	Non getterò mai la spugna con questo giorno, ormai lo amo	idiom	3	2	0	0,6
Gettare la spugna	Non getterò mai la spugna!	idiom	1	2	0	0,3333333333
Gettare la spugna	Non getterò mai la spugna, devo arrivare prima in classifica	idiom	4	1	0	0,8
Gettare la spugna	Non hai gettato la spugna in modo corretto.	nonidiom	3	0	0	1
Gettare la spugna	Non ho ancora gettato la spugna	idiom	1	2	0	0,3333333333
Gettare la spugna	Non ho gettato la spugna e ho raggiunto l'obiettivo Dizionario dei modi di dire	idiom	3	1	0	0,75
Gettare la spugna	Non ho gettato la spugna e sono Leader	idiom	2	1	0	0,6666666667
Gettare la spugna	Non ho gettato la spugna e vi sto superando	idiom	4	0	0	1
Gettare la spugna	Non ho gettato la spugna e vi sto superando	idiom	4	0	0	1
Gettare la spugna	Non ho gettato la spugna per i piatti.	nonidiom	3	1	0	0,75
Gettare la spugna	Non ho intenzione di gettare la spugna!	idiom	2	1	0	0,6666666667
Gettare la spugna	Non ho mai gettato la spugna e sono diventato campione dei suggerimenti	idiom	3	1	0	0,75
Gettare la spugna	Non ho mai pensato di gettare la spugna!	idiom	3	0	0	1
Gettare la spugna	Non importa gettare sempre la spugna, importante usarne una più pulita	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Non insinuate che getti la spugna perché non lo farò mai	idiom	4	0	0	1
Gettare la spugna	Non mi arrendo facilmente, non sono il tipo che getta così presto la spugna.	idiom	3	1	0	0,75
Gettare la spugna	Non mi piace gettare la spugna, lotto fino alla fine	idiom	4	1	0	0,8
Gettare la spugna	Non mi piace questa spugna, la getterò nella spazzatura	nonidiom	5	1	0	0,8333333333
Gettare la spugna	Non mi ricorderò mai di non gettare la spugna a terra dopo essermi lavato.	nonidiom	0	2	0	0
Gettare la spugna	Non mi vedrai mai gettare la spugna, sappilo.	idiom	2	1	0	0,6666666667
Gettare la spugna	Non mollare, non gettare la spugna!	idiom	4	1	0	0,8
Gettare la spugna	Non perdere la speranza e non gettare la spugna	idiom	3	1	0	0,75
Gettare la spugna	Non porta mai a termine gli obbiettivi e getta sempre la spugna	idiom	4	1	0	0,8
Gettare la spugna	Non posso crederci che hai gettato la spugna alla prima difficoltà.	idiom	0	2	0	0
Gettare la spugna	Non posso gettare la spugna proprio ora che sto vincendo.	idiom	1	2	0	0,3333333333
Gettare la spugna	Non puoi gettare la spugna dopo tutti i  sacrifici fatti	idiom	4	1	0	0,8
Gettare la spugna	Non puoi gettare la spugna dopo tutti sacrifici che hai fatto	idiom	4	1	0	0,8
Gettare la spugna	Non puoi gettare la spugna nell’umido	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Non ricordo se ho gettato la spugna gialla	nonidiom	3	0	0	1
Gettare la spugna	Non riesco più a studiare oggi, voglio gettare la spugna	idiom	4	0	0	1
Gettare la spugna	Non riusciva a superare quell’ostalo e decise di gettare la spugna	idiom	3	2	0	0,6
Gettare la spugna	Non sapevo che gettare la spugna potesse suscitare questi insulti - Cheffftony	idiom	2	0	0	1
Gettare la spugna	Non sapevo come spiegarglielo ed ho gettato la spugna.	idiom	4	1	0	0,8
Gettare la spugna	Non sapevo dove gettare la spugna consumata.	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Non sei l'unico a voler gettare costantemente la spugna in queste circostanze	idiom	3	0	0	1
Gettare la spugna	Non si getta la spugna dopo l'utilizzo	idiom	1	1	0	0,5
Gettare la spugna	Non si getta la spugna in mare	nonidiom	3	0	0	1
Gettare la spugna	Non siete sportivi, gettate la spugna	idiom	3	1	0	0,75
Gettare la spugna	Non sono capace di non gettare la spugna nei momenti di difficoltà	idiom	3	0	0	1
Gettare la spugna	Non sono solita gettare la spugna alla prima difficoltà che incontro	idiom	2	1	0	0,6666666667
Gettare la spugna	Non sono solita gettare la spugna, ma non vedo alternativa	idiom	4	1	0	0,8
Gettare la spugna	Non sono solita rifiutare i regali, ma mi ha regalano una spugna, non mi serve e dunque la getterò	nonidiom	4	1	0	0,8
Gettare la spugna	Non sto gettando la spugna e Dodiom mi sta facendo vincere	idiom	3	0	0	1
Gettare la spugna	Non ti ho mai visto gettare la spugna così facilmente.	idiom	0	4	0	0
Gettare la spugna	Non valuto i suggerimenti altrui perché devo gettare la spugna	nonidiom	2	3	0	0,4
Gettare la spugna	Non vedo l'ora di vedere il leader gettare la spugna.	idiom	1	1	0	0,5
Gettare la spugna	Non vedo l’ora di incontrare i miei compagni universitari per gettare loro la spugna in faccia	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Non voglio gettare la spugna	idiom	2	1	0	0,6666666667
Gettare la spugna	Non voglio gettare la spugna al primo ostacolo.	idiom	2	1	0	0,6666666667
Gettare la spugna	Non voglio gettare la spugna, ma vengo a sapere che i miei amici mi pugnalano alle spalle scalando la classifica e superarmi.	idiom	2	1	0	0,6666666667
Gettare la spugna	Non è facile gettare le spugne rovinate	nonidiom	4	0	0	1
Gettare la spugna	Non è gettando la spugna che eviti i tuoi problemi.	idiom	3	0	0	1
Gettare la spugna	Non è la soluzione ideale gettare ripetutamente la spugna	idiom	4	0	0	1
Gettare la spugna	Non è Luca Cheffftony, gettate la spugna	idiom	2	0	0	1
Gettare la spugna	Odio i codardi che gettano la spugna alle prime difficoltà	idiom	4	0	0	1
Gettare la spugna	Oggi ho acquistato una nuova spugna, getterò la vecchia.	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Oggi ho deciso di gettare la spugna per quanto riguarda lo studio	idiom	4	1	0	0,8
Gettare la spugna	Oggi non getterò la spugna e arriverò prima in classifica, costi quel che costi	idiom	4	1	0	0,8
Gettare la spugna	Ogni volta che ti rimproverano, getti sempre la spugna	idiom	3	0	0	1
Gettare la spugna	Ops ho dimenticato di gettare la spugna sporca di trucco.	nonidiom	0	2	0	0
Gettare la spugna	Ora che è successo tutto questo, non gettare di nuovo la spugna	idiom	3	0	0	1
Gettare la spugna	Ora getta la spugna	idiom	4	0	0	1
Gettare la spugna	Ora getterò così lontano la spugna così colpirà Tony.	nonidiom	1	1	0	0,5
Gettare la spugna	Ora vado a gettare la spugna che hai comprato dal cinese.	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Ora vengo a gettare la spugna che non hai buttato ieri.	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Ormai non fai altro che gettare la spugna	idiom	5	0	0	1
Gettare la spugna	Pensa a gettare la spugna tutta rotta	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Pensava di riuscire nel suo intento ma ha gettato la spugna	idiom	4	0	0	1
Gettare la spugna	Pensavate avrei gettato la spugna?	idiom	1	1	0	0,5
Gettare la spugna	Pensavate di indurmi a gettare la spugna?	idiom	3	0	0	1
Gettare la spugna	Pensavo di voler gettare la spugna quando ho subito la prima delusione	idiom	3	0	0	1
Gettare la spugna	Pensi che sia la chiave gettare la spugna?	idiom	2	1	0	0,6666666667
Gettare la spugna	Penso di aver gettato la spugna sbagliata	nonidiom	1	1	0	0,5
Gettare la spugna	Per avere molti punti devo gettare la spugna	nonidiom	1	4	0	0,2
Gettare la spugna	Per favore non gettare la mia spugna preferita	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Per poco Camilla non mi gettava la spugna appresso.	nonidiom	1	1	0	0,5
Gettare la spugna	Per sbaglio ho gettato la spugna dal balcone!	nonidiom	4	1	0	0,8
Gettare la spugna	Per sbaglio ho gettato la spugna nel cestino.	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Per sbaglio ho gettato la tua spugna credendo fosse vecchia.	nonidiom	1	2	0	0,3333333333
Gettare la spugna	per te la risposta è sempre gettare la spugna	idiom	4	0	0	1
Gettare la spugna	Per un attimo ti ho visto gettare la spugna dalla finestra.	nonidiom	0	3	0	0
Gettare la spugna	Per una volta prova ad aiutarmi e a non gettare la spugna	idiom	4	2	0	0,6666666667
Gettare la spugna	Perché hai gettato la mia bella spugna?	nonidiom	4	0	0	1
Gettare la spugna	Perché hai gettato la mia spugna preferita?	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Perché hai gettato la mia spugna preferita?	nonidiom	0	2	0	0
Gettare la spugna	Perché hai gettato la mia spugna rosa?	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Perché hai gettato la spugna che ti avevo comprato?	nonidiom	3	1	0	0,75
Gettare la spugna	Perché hai gettato la spugna che uso per struccarmi?	nonidiom	0	2	0	0
Gettare la spugna	Perché hai gettato la spugna dopo il licenziamento?	idiom	4	0	0	1
Gettare la spugna	Perché hai gettato la spugna per aria?	nonidiom	0	3	0	0
Gettare la spugna	Perché ho gettato la spugna proprio ora?	idiom	0	2	0	0
Gettare la spugna	Perché mi hai gettato la spugna che uso per struccarmi?	nonidiom	0	2	0	0
Gettare la spugna	Perché ti piace sempre gettare la spugna e non ti impegni mai?	idiom	3	2	0	0,6
Gettare la spugna	Perché vuoi gettare ancora una volta la spugna?	idiom	3	0	0	1
Gettare la spugna	Poiché continuava a non capire, ho gettato la spugna.	idiom	1	2	0	0,3333333333
Gettare la spugna	Prendi la spugna che hai gettato per terra	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Prendi le nuove spugne così posso gettare le vecchie	nonidiom	4	0	0	1
Gettare la spugna	Prima di usare quelle nuove, getta le spugne vecchie	nonidiom	2	2	0	0,5
Gettare la spugna	Proprio quando stavo per gettare la spugna sono tornata in classifica	idiom	2	1	0	0,6666666667
Gettare la spugna	Puoi gettare la spugna vecchia perché ne ho comprata una nuova	nonidiom	3	1	0	0,75
Gettare la spugna	Puoi per cortesia gettare le spugne bucate che usi per struccarti?	nonidiom	0	2	0	0
Gettare la spugna	Puoi per favore gettare la spugna azzurra?	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Quando c'è una sfida da affrontare Marco getta sempre la spugna	idiom	1	3	0	0,25
Gettare la spugna	Quando la smetterai di gettare la spugna?	idiom	3	0	0	1
Gettare la spugna	Quando lo vide al tappeto, il suo coach gettò la spugna	idiom	3	0	0	1
Gettare la spugna	Quando meno te l'aspetti, avrai la forza di non gettare più la spugna	idiom	3	0	0	1
Gettare la spugna	Quando sono in vacanza, devo gettare la spugna che mi offrono	nonidiom	4	0	0	1
Gettare la spugna	Quando vide che il nemico stava per vincere, decise di non gettare la spugna e impegnarsi di più	idiom	4	1	0	0,8
Gettare la spugna	Quanta voglia di gettare la spugna e dormire.	idiom	1	2	0	0,3333333333
Gettare la spugna	Quante volte ti ho detto di non gettare la spugna per i piatti nel secchio?	nonidiom	0	2	0	0
Gettare la spugna	Quel bimbo non ama farsi la doccia, ha subito gettato la spugna a terra.	nonidiom	4	1	0	0,8
Gettare la spugna	Quel campione ha proprio gettato la spugna!	idiom	4	1	0	0,8
Gettare la spugna	Quel piccolo errore mi ha portato comunque a gettare la spugna.	idiom	3	0	0	1
Gettare la spugna	Quel Tony non vuole saperne di gettare la spugna.	idiom	2	1	0	0,6666666667
Gettare la spugna	Quell'esame era troppo difficile ed ho gettato la spugna	idiom	4	1	0	0,8
Gettare la spugna	Quella donna ha gettato la spugna perché stanca.	idiom	2	2	0	0,5
Gettare la spugna	Quella donna mi spinge sempre più a gettare la spugna.	idiom	2	1	0	0,6666666667
Gettare la spugna	Questa situazione mi porterà a gettare la spugna a malincuore.	idiom	2	1	0	0,6666666667
Gettare la spugna	Questo esame è difficile ma non getterò la spugna	idiom	2	1	0	0,6666666667
Gettare la spugna	Questo esame è troppo difficile... Mi sa che getterò la spugna.	idiom	4	1	0	0,8
Gettare la spugna	Raccogli e getta la spugna	idiom	1	2	0	0,3333333333
Gettare la spugna	Ragazz* non gettate la spugna, ce la faremo anche oggi	idiom	4	1	0	0,8
Gettare la spugna	Ragazzi gettate la spugna o non vi passò gli appunti	idiom	2	1	0	0,6666666667
Gettare la spugna	Ricorda di gettare correttamente la spugna tra i rifiuti.	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Ricorda di gettare la spugna viola della vasca.	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Ricorda di gettare nel cestino la spugna per i piatti.	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Ricordate di gettare le spugne usate nel cestino.	nonidiom	0	2	0	0
Gettare la spugna	Ricordati di gettare la spugna nel cestino	nonidiom	4	0	0	1
Gettare la spugna	Riuscirete ad entrare nel server Europe, non gettate la spugna	idiom	2	1	0	0,6666666667
Gettare la spugna	Roberta non ha intenzione di gettare la spugna.	idiom	4	0	0	1
Gettare la spugna	Roberto non affronta la situazione ma è solito gettare la spugna	idiom	2	1	0	0,6666666667
Gettare la spugna	Roberto non sa fare altro che gettare la spugna	idiom	1	2	0	0,3333333333
Gettare la spugna	Rosa sta facendo di tutto per farci gettare la spugna.	idiom	2	1	0	0,6666666667
Gettare la spugna	Sabrina non vuole proprio gettare la spugna.	idiom	1	2	0	0,3333333333
Gettare la spugna	Saper gettare la spugna è da sportivi	idiom	2	1	0	0,6666666667
Gettare la spugna	Scusa puoi ricordarmi di gettare la spugna che uso per lavare i piatti?	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Se avessi gettato la spugna vecchia, ora non avrei come pulire	nonidiom	1	1	0	0,5
Gettare la spugna	Se Dodiom getta la spugna è un fallito	idiom	4	1	0	0,8
Gettare la spugna	Se getti la spugna adesso te ne pentirai.	idiom	1	2	0	0,3333333333
Gettare la spugna	Se getti la spugna nel water ti picchio	nonidiom	1	2	0	0,3333333333
Gettare la spugna	Se getti la spugna ora, avrai perso tempo prezioso	idiom	4	1	0	0,8
Gettare la spugna	Se getti la spugna ora, non avrai concluso nulla	idiom	3	2	0	0,6
Gettare la spugna	Se getti la spugna proprio adesso sei un perdente	idiom	1	2	0	0,3333333333
Gettare la spugna	Se getti ora la spugna, cosa farai domani?	idiom	2	1	0	0,6666666667
Gettare la spugna	Se getti sempre la spugna, sei una persona insicura	idiom	3	0	0	1
Gettare la spugna	Se leggessi meglio il manuale Scarpa, non vorrei gettare la spugna	idiom	2	0	0	1
Gettare la spugna	Se l’hai utilizzata a lungo, getta la spugna	nonidiom	4	0	0	1
Gettare la spugna	Se non avessi passato al primo colpo l’esame di linguistica generale avrei sicuramente gettato la spugna facendo la rinuncia agli studi	idiom	4	0	0	1
Gettare la spugna	se non riesco al primo tentativo, sono solita gettare la spugna	idiom	3	0	0	1
Gettare la spugna	Se non vuoi pulire getta la spugna sul lavandino che lo faccio io	nonidiom	5	0	0	1
Gettare la spugna	se provi a gettare ancora una volta la spugna, te ne pentirai	idiom	3	0	0	1
Gettare la spugna	Sei sicuro di gettare la spugna blu?	nonidiom	2	1	0	0,6666666667
Gettare la spugna	Sei tu che mi fai venir voglia di gettare la spugna, Dodiom	idiom	4	0	0	1
Gettare la spugna	Sembra che il tuo suggerimento non contenga le parole (Gettare la spugna), inserisci un nuovo esempio	idiom	2	1	0	0,6666666667
Gettare la spugna	Siamo prossimi a gettare la spugna.	idiom	1	3	0	0,25
Gettare la spugna	Sii costante e non gettare mai la spugna	idiom	4	0	0	1
Gettare la spugna	Smettetela di gettare le spugne	nonidiom	3	1	0	0,75
